"","id","date","country","hazard_type","hazard_subtype","trigger","trigger_name","fatalities","injuries","source_name","source_link","location_description","location_accuracy","hazard_size","distance","population.dis","countrycode","continentcode","tstamp","latitude.dis","longitude.dis","magnitude","tsunami_ind","damage_range","houses_damaged","city_name","latitude.cit","longitude.cit","feature_class","feature_code","population.cit","elevation","average_elevation","timezone","X","X.1","distance_between"
"6835428",7457,2015-09-06,"","landslide","Landslide","Continuous_rain","",0,0,"La Prensa","http://www.laprensa.hn/honduras/877427-410/honduras-fuertes-lluvias-afectan-el-occidente","Urban_area",NA,"Medium",0.74414,27753,"HN",NA,"Mon Feb 08 2016 15:55:27 GMT+0000 (UTC)",14.7698,-88.7731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835429",7458,2015-09-06,"","landslide","Landslide","Continuous_rain","",0,0,"La Prensa","http://www.laprensa.hn/honduras/877427-410/honduras-fuertes-lluvias-afectan-el-occidente","Urban_area",NA,"Medium",0.28887,27753,"HN",NA,"Mon Feb 08 2016 15:55:27 GMT+0000 (UTC)",14.7691,-88.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835430",7459,2015-11-21,"","landslide","Landslide","Rain","",1,0,"La Prensa","http://www.laprensa.hn/honduras/904048-410/beb%C3%A9-de-25-d%C3%ADas-de-nacida-muere-soterrada-en-cop%C3%A1n","Below_road",NA,"Medium",1.39095,1340,"HN",NA,"Mon Feb 08 2016 16:04:20 GMT+0000 (UTC)",14.6893,-88.8098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835431",7460,2015-09-25,"","landslide","Landslide","Rain","",0,0,"Tiempo","http://www.tiempo.hn/lluvias-comienzan-a-causar-deslizamientos-en-carreteras-del-occidente-de-honduras/","Unknown",NA,"Medium",4.69133,1463,"HN",NA,"Mon Feb 08 2016 16:14:24 GMT+0000 (UTC)",14.2801,-87.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835432",7461,2015-09-24,"","landslide","Landslide","Rain","",0,0,"El Heraldo","http://www.elheraldo.hn/pais/883672-214/ampl%C3%ADan-por-72-horas-alerta-verde-en-nueve-departamentos-de-honduras","Above_road",NA,"Small",5.89721,1452,"HN",NA,"Mon Feb 08 2016 16:24:46 GMT+0000 (UTC)",14.6,-88.9144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835433",7462,2015-09-25,"","landslide","Landslide","Rain","",0,0,"Tiempo","http://www.tiempo.hn/lluvias-comienzan-a-causar-deslizamientos-en-carreteras-del-occidente-de-honduras/","Above_road",NA,"Small",5.79867,1416,"HN",NA,"Mon Feb 08 2016 17:00:26 GMT+0000 (UTC)",14.481,-89.0537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835434",7463,2015-06-13,"","landslide","Rockfall","Rain","",0,0,"La Tribuna","http://www.latribuna.hn/2015/06/13/lluvias-siguen-provocando-deslizamientos-en-el-oriente-de-tegucigalpa/","Above_road",NA,"Medium",2.0083,2295,"HN",NA,"Mon Feb 08 2016 17:21:47 GMT+0000 (UTC)",14.0468,-87.1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835435",7464,2015-09-28,"","landslide","Rockfall","Rain","",0,0,"Canal 6","http://www.canal6.com.hn/destacado/derrumbes-incomunican-paso-entre-san-pedro-sula-y-santa-barbara.html","Above_road",NA,"Small",2.87349,1811,"HN",NA,"Mon Feb 08 2016 17:46:12 GMT+0000 (UTC)",15.0909,-88.2072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835436",7465,2015-05-13,"","landslide","Landslide","Construction","",0,0,"Milenio","http://www.milenio.com/estados/Deslave_de_cerro_en_Acapulco_deja_3_personas_semienterradas_0_517148565.html","Urban_area",NA,"Medium",7.07138,652136,"MX",NA,"Mon Feb 08 2016 18:14:41 GMT+0000 (UTC)",16.8989,-99.9452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835437",7466,2015-10-21,"","landslide","Rockfall","Unknown","",0,0,"El Dia","http://www.diarioeldia.hn/a-punto-de-quedar-incomunicados-5-municipios-de-francisco-morazan/","Above_road",NA,"Medium",3.54399,1817,"HN",NA,"Mon Feb 08 2016 18:45:55 GMT+0000 (UTC)",13.7645,-87.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835438",7467,2015-01-22,"","landslide","Rockfall","Continuous_rain","",0,0,"La Prensa","http://www.laprensa.hn/honduras/787961-410/conductores-tienen-que-maniobrar-para-no-chocar-con-las-rocas-que-cubren","Above_road",NA,"Small",6.66574,2188,"HN",NA,"Mon Feb 08 2016 19:16:36 GMT+0000 (UTC)",15.1754,-87.8164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835439",7468,2015-06-13,"","landslide","Landslide","Downpour","",0,1,"El Heraldo","http://www.elheraldo.hn/inicio/849329-331/rescatan-a-joven-soterrado-por-deslizamiento-en-la-capital","Urban_area",NA,"Medium",3.12986,1121,"HN",NA,"Mon Feb 08 2016 21:00:49 GMT+0000 (UTC)",14.0592,-87.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835440",7469,2015-12-16,"","landslide","Riverbank_Collapse","Flooding","",0,0,"Diario Presente","http://www.diariopresente.com.mx/noticia/tabasco/145872/deslave-carretera-punto-dejar-incomunicados-comunidades-nacajuca/","Below_road",NA,"Medium",8.93271,1732,"MX",NA,"Mon Feb 08 2016 21:44:16 GMT+0000 (UTC)",18.2341,-92.8901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835441",7470,2015-10-08,"","landslide","Landslide","Rain","",0,0,"El Nuevo Diario","http://www.elnuevodiario.com.ni/nacionales/372954-evacuan-cinco-familias-deslizamiento-tierra-jinote/","Unknown",NA,"Medium",25.81514,6955,"NI",NA,"Mon Feb 08 2016 22:16:25 GMT+0000 (UTC)",13.8176,-85.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835442",7471,2015-09-26,"","landslide","Landslide","Rain","",0,0,"Hoy","http://www.hoy.com.ni/2015/09/26/r%C3%ADo-ahoga-a-tres-ni%C3%B1as/","Below_road",NA,"Small",2.4488,51073,"NI",NA,"Tue Jul 12 2016 20:48:12 GMT+0000 (UTC)",13.0805,-85.9925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835443",7472,2015-12-01,"","landslide","Landslide","Rain","",0,0,"Loop","http://www.loopjamaica.com/content/landslide-waugh-hill-main-road-blocks-thoroughfare","Above_road",NA,"Small",6.71269,12873,"JM",NA,"Tue Feb 09 2016 00:42:12 GMT+0000 (UTC)",18.0918,-76.9429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835444",7473,2015-12-01,"","landslide","Landslide","Rain","",0,0,"First Look","http://go-jamaica.com/pressrelease/item.php?id=5755","Above_road",NA,"Medium",1.08196,13671,"JM",NA,"Tue Feb 09 2016 01:06:02 GMT+0000 (UTC)",18.4313,-77.1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835445",7474,2015-12-01,"","landslide","Landslide","Rain","",0,0,"Restoration Village Farm","http://www.restorationvillagefarm.com/tag/port-antonio/","Above_road",NA,"Medium",4.68732,14400,"JM",NA,"Tue Feb 09 2016 01:32:41 GMT+0000 (UTC)",18.134,-76.4551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835446",7475,2015-09-27,"","landslide","Landslide","Downpour","",0,0,"tn8","http://www.tn8.tv/ultima-hora/195092-lluvia-en-madriz-deja-sin-comunicacion-terrestre-a-los-municipios-de-san-lucas-y-las-sabanas/","Above_road",NA,"Medium",7.21108,1257,"NI",NA,"Tue Feb 09 2016 15:42:55 GMT+0000 (UTC)",13.4058,-86.6122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835447",7476,2015-09-27,"","landslide","Landslide","Rain","",0,0,"tn8","http://www.tn8.tv/ultima-hora/195092-lluvia-en-madriz-deja-sin-comunicacion-terrestre-a-los-municipios-de-san-lucas-y-las-sabanas/","Above_road",NA,"Medium",4.86364,1257,"NI",NA,"Tue Feb 09 2016 15:41:19 GMT+0000 (UTC)",13.3864,-86.6146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835448",7477,2015-06-12,"","landslide","Landslide","Rain","",0,0,"La Prensa","http://www.laprensa.com.ni/2015/06/12/nacionales/1849021-managua-colapsa","Above_road",NA,"Medium",18.92056,1902,"NI",NA,"Tue Feb 09 2016 17:04:25 GMT+0000 (UTC)",12.5769,-86.0418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835449",7478,2015-06-10,"","landslide","Landslide","Rain","",0,38,"El Nuevo Diario","http://www.elnuevodiario.com.ni/nacionales/362148-cinco-familias-afectadas-deslave-bonanza/","Deforested_slope",NA,"Small",10.61568,6315,"NI",NA,"Tue Feb 09 2016 17:30:24 GMT+0000 (UTC)",13.9719,-84.6701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835450",7479,2015-10-03,"","landslide","Landslide","Tropical_Cyclone","Marty",0,0,"Tiempo","http://www.tiempoenlinea.com.mx/index.php/oaxaca-2/52715-deslave-afecta-62-viviendas-en-la-montana-de-guerrero","Unknown",NA,"Medium",12.33417,1201,"MX",NA,"Tue Feb 09 2016 18:16:51 GMT+0000 (UTC)",17.5586,-98.9483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835451",7480,2015-07-23,"","landslide","Landslide","Rain","",0,0,"La Prensa","http://www.laprensa.com.ni/2015/07/25/departamentales/1872231-lluvias-causan-estragos-en-siuna","Above_road",NA,"Medium",1.68056,16056,"NI",NA,"Tue Feb 09 2016 18:38:34 GMT+0000 (UTC)",13.7484,-84.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835452",7481,2015-05-02,"","landslide","Debris_Flow","Rain","",0,0,"La Gente","http://www.radiolaprimerisima.com/noticias/183345/reportan-despales-en-la-reserva-rio-indio-maiz","Natural_slope",NA,"Large",1.5673,2111,"NI",NA,"Thu Mar 17 2016 17:04:30 GMT+0000 (UTC)",11.9013,-86.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835453",7482,2015-09-28,"","landslide","Landslide","Downpour","",0,0,"La Prensa","http://www.laprensa.hn/honduras/885141-410/dos-casas-a-punto-de-caer-por-derrumbe-en-tegucigalpa","Urban_area",NA,"Small",0.91552,850848,"HN",NA,"Tue Feb 09 2016 19:38:49 GMT+0000 (UTC)",14.0737,-87.2087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835454",7483,2015-09-28,"","landslide","Landslide","Downpour","",0,0,"La Prensa","http://www.laprensa.hn/honduras/885141-410/dos-casas-a-punto-de-caer-por-derrumbe-en-tegucigalpa","Urban_area",NA,"Medium",1.30583,1449,"HN",NA,"Tue Feb 09 2016 19:42:52 GMT+0000 (UTC)",14.0211,-87.2055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835455",7484,2015-09-09,"","landslide","Other","Unknown","",0,0,"La Prensa","http://www.laprensa.hn/honduras/878617-410/bomberos-evacuan-familias-afectadas-por-el-derrumbe","Retaining_wall",NA,"Small",3.63962,2055,"HN",NA,"Tue Feb 09 2016 20:11:27 GMT+0000 (UTC)",14.1338,-87.2161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835456",7485,2015-09-20,"","landslide","Riverbank_Collapse","Flooding","",0,0,"La Prensa","http://www.laprensa.hn/honduras/882624-410/hay-tres-viviendas-en-riesgo-por-derrumbes-en-la-capital","Retaining_wall",NA,"Small",2.91326,850848,"HN",NA,"Tue Feb 09 2016 20:22:01 GMT+0000 (UTC)",14.1003,-87.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835457",7486,2015-10-27,"","landslide","Mudslide","Rain","",0,0,"La Prensa Libre","http://www.laprensalibre.cr/Noticias/detalle/45060/430/deslizamiento-deja-bus-atrapado-en-alajuela","Above_road",NA,"Small",3.21979,5745,"CR",NA,"Tue Feb 09 2016 21:03:06 GMT+0000 (UTC)",10.06,-84.1841,NA,NA,NA,NA,"Santo Domingo",10.06389,-84.15499,"P","PPL",5745,NA,1327,"America/Costa_Rica","","",151.113703353892
"6835588",7487,2015-11-18,"","landslide","Landslide","Unknown","",1,0,"La Nacion","http://www.nacion.com/sucesos/desastres/Nino-muere-enterrado-deslizamiento-Alajuela_0_1525047544.html","Unknown",NA,"Small",3.08916,47494,"CR",NA,"Tue Feb 09 2016 21:17:30 GMT+0000 (UTC)",10.0442,-84.2106,NA,NA,NA,NA,"Alajuela",10.01625,-84.21163,"P","PPLA",47494,NA,954,"America/Costa_Rica","","",178.151165995269
"6835719",7488,2015-10-29,"","landslide","Landslide","Downpour","",1,0,"The Watchers","http://thewatchers.adorraeli.com/2015/10/29/severe-floods-hit-costa-rica/","Unknown",NA,"Medium",2.08469,11853,"CR",NA,"Tue Feb 09 2016 21:28:23 GMT+0000 (UTC)",10.114,-84.3892,NA,NA,NA,NA,"Naranjo",10.09866,-84.37824,"P","PPL",11853,NA,1044,"America/Costa_Rica","","",111.766400795449
"6835850",7489,2015-06-21,"","landslide","Landslide","Rain","",0,0,"tvn","http://www.tvn-2.com/videos/noticias/Deslizamientos-Punta-Pena-Chiriqui-Grande_2_4237096253.html","Above_road",NA,"Small",0.29869,993,"PA",NA,"Wed Feb 10 2016 20:53:55 GMT+0000 (UTC)",8.907,-82.1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835851",7490,2015-10-15,"","landslide","Landslide","Downpour","",0,0,"crhoy","http://www.crhoy.com/carril-cerrado-sobre-interamericana-sur-por-deslizamiento/","Above_road",NA,"Medium",5.15142,4060,"CR",NA,"Wed Aug 17 2016 18:44:52 GMT+0000 (UTC)",9.7917,-83.9815,NA,NA,NA,NA,"Tobosi",9.83837,-83.98391,"P","PPL",4060,NA,1409,"America/Costa_Rica","","",297.673346994836
"6835982",7491,2015-03-20,"","landslide","Other","Volcano","",0,0,"Costa Rica Star","http://news.co.cr/landslides-irazu-volcano-restrict-travel-tourism/37698/","Natural_slope",NA,"Medium",9.53493,6784,"CR",NA,"Wed Feb 10 2016 18:58:51 GMT+0000 (UTC)",9.9786,-83.8542,NA,NA,NA,NA,"Cot",9.89449,-83.87302,"P","PPL",6784,NA,1811,"America/Costa_Rica","","",545.955281303349
"6836113",7492,2015-03-18,"","landslide","Landslide","Downpour","",0,0,"CIUDADREGION","http://www.ciudadregion.com/cartago/fuerte-aguacero-manana-del-miercoles-causo-inundaciones-cartago_1426729745","Urban_area",NA,"Medium",2.94804,26594,"CR",NA,"Tue Feb 09 2016 22:53:55 GMT+0000 (UTC)",9.8815,-83.9401,NA,NA,NA,NA,"Cartago",9.86444,-83.91944,"P","PPLA",26594,NA,1440,"America/Costa_Rica","","",160.886496303696
"6836244",7493,2015-11-23,"","landslide","Landslide","Unknown","",0,0,"Diario Extra","http://www.diarioextra.com/Noticia/detalle/276812/precaucion-con-deslizamientos-en-interamericana-sur","Above_road",NA,"Small",0.35225,11680,"CR",NA,"Tue Feb 09 2016 23:06:01 GMT+0000 (UTC)",9.1464,-83.3268,NA,NA,NA,NA,"Buenos Aires",9.17189,-83.33417,"P","PPL",11680,NA,361,"America/Costa_Rica","","",168.598171135129
"6836375",7494,2015-09-25,"","landslide","Landslide","Rain","",0,0,"Repretel","http://www.repretel.com/actualidad/rally-amarralo-3337","Urban_area",NA,"Small",1.16705,335007,"CR",NA,"Wed Feb 10 2016 16:47:33 GMT+0000 (UTC)",9.9402,-84.0771,NA,NA,NA,NA,"San Jose",9.93333,-84.08333,"P","PPLC",335007,NA,1161,"America/Costa_Rica","","",55.7940954769218
"6836506",7495,2015-11-05,"","landslide","Landslide","Rain","",0,0,"PZ Actual","http://www.pzactual.com/deslizamiento-de-tierra-cae-sobre-carretera-entre-santa-teresa-y-cedral-de-cajon/","Above_road",NA,"Medium",10.01198,5467,"CR",NA,"Wed Feb 10 2016 18:16:35 GMT+0000 (UTC)",9.3496,-83.5565,NA,NA,NA,NA,"Mercedes",9.2627,-83.58202,"P","PPL",5467,NA,597,"America/Costa_Rica","","",576.684126481784
"6836637",7496,2015-11-11,"","landslide","Landslide","Rain","",0,0,"La Nacion","http://www.nacion.com/sucesos/Camino-Puriscal-Turrubares-cerrado-derrumbe_0_1523647757.html","Above_road",NA,"Small",8.27042,8292,"CR",NA,"Wed Feb 10 2016 19:10:06 GMT+0000 (UTC)",9.8747,-84.3841,NA,NA,NA,NA,"Santiago",9.84636,-84.31428,"P","PPL",8292,NA,1109,"America/Costa_Rica","","",441.797772908124
"6836768",7497,2015-06-29,"","landslide","Landslide","Downpour","",0,0,"La Prensa","http://www.prensa.com/provincias/Continuan-fuertes-lluvias-Bocas-Toro_0_4243075788.html","Above_road",NA,"Small",5.97977,22900,"PA",NA,"Wed Feb 10 2016 19:39:10 GMT+0000 (UTC)",9.388,-82.4858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836769",7498,2015-06-29,"","landslide","Landslide","Downpour","",0,0,"La Prensa","http://www.prensa.com/provincias/Continuan-fuertes-lluvias-Bocas-Toro_0_4243075788.html","Unknown",NA,"Medium",6.65185,918,"PA",NA,"Wed Feb 10 2016 19:47:44 GMT+0000 (UTC)",9.2102,-82.3705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836770",7499,2015-12-21,"","landslide","Mudslide","Rain","",0,0,"Panama America","http://www.panamaamerica.com.pa/provincias/despejan-hacia-bocas-del-toro-por-deslizamiento-1005781","Above_road",NA,"Small",3.92621,0,"PA",NA,"Wed Feb 10 2016 23:52:01 GMT+0000 (UTC)",8.8543,-82.1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836771",7500,2015-05-24,"","landslide","Mudslide","Rain","",0,0,"Panama America","http://www.panamaamerica.com.pa/provincias/deslizamiento-de-tierra-en-bocas-del-toro-provoca-obstruccion-de-ambos-panos-977372","Above_road",NA,"Medium",5.13913,918,"PA",NA,"Wed Feb 10 2016 20:49:58 GMT+0000 (UTC)",9.2279,-82.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836772",7501,2015-10-08,"","landslide","Landslide","Rain","",0,0,"Mi Diario","http://m.midiario.com/uhora/nacionales/se-registran-deslizamientos-en-chiriqu%C3%AD-grande","Above_road",NA,"Small",4.4563,0,"PA",NA,"Thu Feb 11 2016 00:12:50 GMT+0000 (UTC)",9.1261,-82.2996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836773",7502,2015-02-10,"","landslide","Landslide","Rain","",0,0,"","http://www.telemetro.com/nacionales/Crecida-Chiriqui-provoca-puente-potabilizadoras_0_860014389.html","Above_road",NA,"Medium",2.44254,0,"PA",NA,"Thu Feb 11 2016 00:31:24 GMT+0000 (UTC)",8.5121,-82.0513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836774",7503,2015-11-23,"","landslide","Landslide","Rain","",0,0,"La Estrella","http://laestrella.com.pa/panama/nacional/inundaciones-deslizamientos-afectan-chiriqui/23905610","Unknown",NA,"Medium",3.66775,1908,"PA",NA,"Thu Feb 11 2016 00:42:30 GMT+0000 (UTC)",8.7868,-82.8662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836775",7504,2015-11-22,"","landslide","Landslide","Rain","",0,0,"Estrella de Panama","http://laestrella.com.pa/panama/nacional/inundaciones-deslizamientos-afectan-chiriqui/23905610","Above_road",NA,"Medium",0.90169,0,"PA",NA,"Thu Feb 11 2016 00:54:45 GMT+0000 (UTC)",8.7463,-82.4569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836776",7505,2015-08-26,"","landslide","Landslide","Continuous_rain","",0,0,"tvn","http://www.tvn-2.com/nacionales/provincias/Residentes-Remedios-Chiriqui-incomunicados-deslizamientos_0_4286571442.html","Below_road",NA,"Medium",0.37999,0,"PA",NA,"Thu Feb 11 2016 18:32:24 GMT+0000 (UTC)",8.5772,-82.8232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836777",7506,2015-09-10,"","landslide","Landslide","Downpour","",0,45,"IDAAN","http://www.idaan.gob.pa/noticias/idaan-prest%C3%B3-apoyo-los-afectados-por-inundaciones-y-deslizamientos-de-tierra","Unknown",NA,"Large",2.57852,321501,"PA",NA,"Thu Feb 11 2016 18:20:51 GMT+0000 (UTC)",9.0539,-79.4945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836778",7507,2015-11-11,"","landslide","Landslide","Downpour","",0,0,"Bugaba","http://www.soydebugaba.com/noticias/fuertes-lluvias-causaron-inundaciones-en-boquete-y-deslizamientos-en-renacimiento","Above_road",NA,"Small",6.74338,2823,"PA",NA,"Thu Feb 11 2016 16:52:48 GMT+0000 (UTC)",8.833,-82.8014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836779",7508,2015-09-17,"","landslide","Landslide","Flooding","",0,0,"Panamá América","http://www.panamaamerica.com.pa/provincias/temen-quedar-sepultados-por-deslizamientos-y-desborde-de-tina-de-agua-992604","Other",NA,"Medium",0.21605,0,"PA",NA,"Thu Feb 11 2016 17:32:32 GMT+0000 (UTC)",8.5415,-80.1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836780",7509,2015-09-10,"","landslide","Landslide","Downpour","",0,0,"Cuerpos de Bomberos","http://www.bomberos.gob.pa/2015/09/gobierno-de-panama-reitera-el-apoyo-a-todos-los-afectados-por-inundaciones-en-el-pais/","Urban_area",NA,"Large",2.59449,321501,"PA",NA,"Thu Feb 11 2016 17:43:36 GMT+0000 (UTC)",9.0417,-79.4487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836781",7510,2015-08-31,"","landslide","Landslide","Downpour","",0,0,"Critica","http://www.critica.com.pa/nacional/deslizamientos-de-tierra-causan-afectaciones-3-casas-404174","Urban_area",NA,"Medium",3.30848,321501,"PA",NA,"Thu Feb 11 2016 18:56:42 GMT+0000 (UTC)",9.0688,-79.4944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836782",7511,2015-08-31,"","landslide","Landslide","Downpour","",0,0,"Critica","http://www.critica.com.pa/nacional/deslizamientos-de-tierra-causan-afectaciones-3-casas-404174","Urban_area",NA,"Medium",3.54386,321501,"PA",NA,"Thu Feb 11 2016 19:02:26 GMT+0000 (UTC)",9.0772,-79.4882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836783",7512,2015-09-22,"","landslide","Landslide","Downpour","",0,0,"Panamá América","http://www.panamaamerica.com.pa/provincias/temporal-en-veraguas-y-arraijan-deja-casas-calles-y-negocios-inundados-993275","Urban_area",NA,"Medium",1.80341,76815,"PA",NA,"Thu Feb 11 2016 19:25:38 GMT+0000 (UTC)",8.9496,-79.6336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6836784",7513,2015-05-09,"","landslide","Landslide","Downpour","",0,0,"Noticias Caracol","http://www.noticiascaracol.com/colombia/al-mar-en-uraba-esta-cerrada-por-derrumbe","Above_road",NA,"Medium",15.04256,4811,"CO","SA","Thu Feb 11 2016 20:46:24 GMT+0000 (UTC)",7.1107,-76.4089,NA,NA,NA,NA,"El Tarra",8.57562,-73.09489,"P","PPL",3336,NA,197,"America/Bogota","","",746.81724848652
"6837717",7514,2015-05-23,"","landslide","Landslide","Rain","",0,0,"Cuarto Poder","http://www.cuartopoder.mx/deslaveafectacarreteradejandouncarril-116564.html","Below_road",NA,"Medium",0.76257,3796,"MX",NA,"Thu Feb 11 2016 21:24:55 GMT+0000 (UTC)",15.0337,-92.1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6837718",7515,2015-10-21,"","landslide","Landslide","Rain","",0,0,"azteca noticias","http://www.aztecanoticias.com.mx/notas/estados/234140/suman-16-deslaves-por-lluvias-en-chiapas","Above_road",NA,"Medium",2.06743,19092,"MX",NA,"Thu Feb 11 2016 21:37:33 GMT+0000 (UTC)",15.3482,-92.2523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6837719",7516,2015-10-21,"","landslide","Landslide","Rain","cold front No. 7",0,0,"azteca noticias","http://www.aztecanoticias.com.mx/notas/estados/234140/suman-16-deslaves-por-lluvias-en-chiapas","Below_road",NA,"Medium",4.68443,18608,"MX",NA,"Thu Feb 11 2016 21:52:09 GMT+0000 (UTC)",17.7055,-91.7416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6837720",7517,2015-09-12,"","landslide","Landslide","Rain","",0,0,"NVI noticias","http://www.noticiasnet.mx/portal/chiapas/general/agua/317470-lluvias-causan-deslaves-tramos-carreteros","Below_road",NA,"Medium",1.73469,6089,"MX",NA,"Thu Feb 11 2016 22:43:40 GMT+0000 (UTC)",17.3112,-92.4393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6837721",7518,2015-10-15,"","landslide","Landslide","Flooding","",0,0,"ver tiente global","http://vertienteglobal.com/?p=49401","Below_road",NA,"Medium",15.2226,32415,"MX",NA,"Fri Feb 12 2016 17:44:36 GMT+0000 (UTC)",17.4054,-91.2988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6837722",7519,2016-02-24,"","landslide","Landslide","Unknown","",0,0,"WJHL","http://wjhl.com/2016/02/24/rockslide-could-leave-sw-virginia-roadway-closed-for-a-week/","Above_road",NA,"Medium",8.58443,1371,"US",NA,"Fri Feb 26 2016 11:34:18 GMT+0000 (UTC)",37.2699,-81.3724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
